Channel_1,Channel_2,Channel_3,Channel_4
0.000000,-39.888157,32.147427,55.087646
-0.000000,-39.982944,31.979416,55.076855
-0.000000,-40.071625,31.979425,55.145626
0.000000,-40.253578,32.001381,55.237827
-0.000000,-40.314583,32.066051,55.222355
-0.000000,-40.164154,32.057819,55.186657
0.000000,-40.082413,31.909430,55.085056
-0.000000,-40.032368,31.811457,54.949650
0.000000,-39.917992,31.731520,54.924282
0.000000,-39.747757,31.795233,55.141602
-0.000000,-39.685993,31.916922,55.401760
-0.000000,-39.743519,32.003281,55.577370
-0.000000,-39.809853,32.071915,55.637760
0.000000,-39.884560,32.034962,55.495712
-0.000000,-40.039524,31.900253,55.312527
-0.000000,-40.221588,31.813541,55.228458
-0.000000,-40.301613,31.821806,55.221577
0.000000,-40.166626,32.009209,55.295315
-0.000000,-39.935623,32.147778,55.412785
0.000000,-39.783428,32.155376,55.494972
-0.000000,-39.883141,32.000061,55.476807
-0.000000,-40.059189,31.912079,55.415874
-0.000000,-40.144218,32.022179,55.437981
-0.000000,-40.185158,32.182274,55.444244
0.000000,-40.224506,32.259365,55.376255
-0.000000,-40.129227,32.339012,55.447365
-0.000000,-40.111732,32.321674,55.404987
0.000000,-40.220528,32.246918,55.312706
-0.000000,-40.251396,32.197285,55.282738
0.000000,-40.177555,32.178619,55.287701
-0.000000,-40.150524,32.311165,55.360088
-0.000000,-40.126945,32.432068,55.468098
-0.000000,-40.130226,32.366974,55.556793
-0.000000,-40.113071,32.252647,55.556480
0.000000,-40.077969,32.098766,55.564690
0.000000,-40.104664,31.893522,55.539471
0.000000,-40.088757,31.743547,55.525185
0.000000,-40.025032,31.687685,55.535736
0.000000,-40.017315,31.679321,55.515427
0.000000,-40.117901,31.707550,55.385189
0.000000,-40.229324,31.786671,55.277451
-0.000000,-40.260078,31.798923,55.262295
-0.000000,-40.208836,31.790901,55.222126
-0.000000,-40.208763,31.877724,55.283611
0.000000,-40.258663,32.014645,55.319023
-0.000000,-40.198620,32.228001,55.356388
-0.000000,-40.084240,32.386616,55.309772
0.000000,-40.153023,32.376884,55.211868
0.000000,-40.245827,32.258537,55.161648
0.000000,-40.302624,32.128052,55.086708
-0.000000,-40.417984,32.031754,55.066792
0.000000,-40.496315,32.025703,55.095264
0.000000,-40.474281,32.122253,55.255096
-0.000000,-40.404861,32.147583,55.437000
0.000000,-40.374241,32.149445,55.534954
0.000000,-40.428829,32.099060,55.505634
-0.000001,-40.479694,31.991072,55.479343
-0.000001,-40.432091,31.988943,55.613186
-0.000000,-40.513447,31.892080,55.626839
-0.000000,-40.620922,31.806358,55.514709
-0.000000,-40.733021,31.781889,55.441208
-0.000000,-40.825539,31.719080,55.367027
-0.000001,-40.795879,31.719509,55.330811
-0.000000,-40.634541,31.863661,55.355385
-0.000000,-40.477730,31.971657,55.389214
0.000001,-40.449215,31.952839,55.407898
-0.000001,-40.451828,31.915976,55.374619
-0.000001,-40.508041,31.905359,55.285713
-0.000000,-40.522152,31.938175,55.199406
0.000000,-40.503517,32.047661,55.179718
-0.000000,-40.447742,32.096813,55.157101
0.000000,-40.381096,32.113922,55.167675
-0.000001,-40.347034,32.165668,55.186737
-0.000000,-40.337318,32.291286,55.166847
0.000000,-40.283810,32.440567,55.182083
-0.000000,-40.314716,32.459824,55.205708
0.000001,-40.231461,32.441334,55.293751
-0.000000,-40.070164,32.459564,55.412846
-0.000001,-40.009701,32.460831,55.471668
0.000001,-39.842239,32.553139,55.466011
-0.000000,-39.838394,32.615604,55.507942
0.000001,-39.920845,32.593208,55.563049
-0.000000,-40.074608,32.509262,55.510628
-0.000000,-40.193638,32.424595,55.486755
-0.000001,-40.294388,32.289188,55.419388
0.000000,-40.344486,32.229366,55.395733
0.000000,-40.370880,32.301651,55.418919
-0.000001,-40.356873,32.380749,55.255447
0.000001,-40.403618,32.358932,55.129406
-0.000000,-40.528858,32.314533,55.015690
0.000001,-40.660164,32.225464,54.877407
0.000001,-40.786594,32.084858,54.694923
0.000000,-40.750210,31.998249,54.633595
0.000000,-40.629353,31.911482,54.573345
-0.000000,-40.505856,31.807968,54.521488
0.000001,-40.477451,31.655527,54.433109
0.000001,-40.566757,31.634382,54.354786
0.000001,-40.619602,31.706726,54.401894
-0.000001,-40.679466,31.714220,54.491280
0.000000,-40.708408,31.742704,54.525688
0.000000,-40.706463,31.884977,54.634472
0.000001,-40.682823,32.035873,54.763687
-0.000001,-40.719883,31.966759,54.703930
-0.000002,-40.809750,31.796988,54.687992
-0.000001,-40.774525,31.738983,54.724709
0.000001,-40.762581,31.790257,54.728935
-0.000000,-40.779518,31.855293,54.810459
0.000001,-40.745571,31.889513,54.872429
0.000001,-40.722073,31.838112,54.852844
0.000000,-40.808487,31.849443,54.874138
-0.000000,-40.951092,31.704531,54.819305
-0.000001,-40.995434,31.575378,54.747482
0.000001,-41.061993,31.536497,54.636112
-0.000001,-41.054783,31.598911,54.637814
0.000000,-40.993011,31.754808,54.905121
0.000000,-40.951565,31.938292,55.113155
-0.000001,-40.992268,32.029366,55.182102
0.000001,-41.065998,32.058975,55.199429
-0.000001,-41.052441,32.051888,55.158852
-0.000001,-40.994061,32.107166,55.145451
-0.000001,-40.949886,32.095303,55.146950
0.000001,-40.877380,32.035217,55.205578
0.000000,-40.816658,31.987812,55.242611
0.000001,-40.801025,31.947737,55.024837
-0.000001,-40.839466,31.934721,54.785477
0.000001,-40.884670,31.911953,54.634716
-0.000000,-40.924667,31.827208,54.569954
0.000002,-40.938004,31.769384,54.573494
0.000001,-40.838257,31.796759,54.706150
0.000000,-40.559334,31.881832,54.841515
-0.000001,-40.396023,31.874086,54.825325
0.000001,-40.378410,31.790134,54.787354
0.000000,-40.444130,31.794607,54.782139
-0.000000,-40.508278,31.872669,54.729626
-0.000000,-40.608318,31.868162,54.658821
-0.000000,-40.711246,31.876228,54.648205
0.000000,-40.721394,31.929636,54.579849
0.000000,-40.537891,31.931250,54.570930
-0.000001,-40.317001,31.887102,54.611122
0.000000,-40.088745,32.001255,54.799950
0.000000,-39.997086,32.144558,54.921139
-0.000000,-40.185856,32.118996,54.811649
0.000000,-40.499863,31.992662,54.610466
0.000000,-40.683277,32.033516,54.586937
0.000001,-40.737453,32.109600,54.615379
0.000001,-40.713577,32.126015,54.628201
-0.000001,-40.736568,32.060295,54.662003
-0.000001,-40.803333,32.007927,54.694866
-0.000000,-40.785809,31.980652,54.724091
-0.000000,-40.742092,31.966066,54.649384
0.000000,-40.737556,31.946777,54.550556
0.000001,-40.736095,31.941149,54.530136
-0.000000,-40.673908,32.035667,54.548389
-0.000001,-40.717766,32.064873,54.504864
-0.000000,-40.741276,32.125183,54.599575
-0.000001,-40.678925,32.171158,54.668465
0.000001,-40.700771,32.086163,54.584919
-0.000000,-40.897682,31.898991,54.395390
0.000000,-41.053818,31.810722,54.280602
0.000001,-41.113483,31.847219,54.334034
0.000001,-41.190563,31.907991,54.433826
0.000001,-41.252903,31.985914,54.565281
-0.000001,-41.247696,32.006714,54.676033
0.000000,-41.273220,31.971403,54.751656
-0.000001,-41.278049,32.015068,54.821293
0.000001,-41.244270,32.023632,54.829517
-0.000000,-41.329739,32.004295,54.804329
-0.000001,-41.408920,32.050236,54.865971
0.000000,-41.388222,32.122635,54.901546
0.000001,-41.313736,32.266457,54.910160
-0.000001,-41.288765,32.340675,54.957779
-0.000000,-41.270027,32.371117,54.998936
-0.000000,-41.211079,32.404671,54.954533
0.000000,-41.168697,32.378632,54.845741
-0.000000,-41.083191,32.301491,54.805046
0.000000,-40.935299,32.296371,54.872314
0.000000,-40.901039,32.236534,54.798676
-0.000000,-40.944828,32.128689,54.686897
0.000000,-40.921291,32.062935,54.607639
0.000000,-40.869133,32.047642,54.566952
0.000000,-40.977596,32.009850,54.534843
0.000000,-41.042248,32.090500,54.546898
-0.000000,-40.955025,32.252342,54.579395
0.000000,-40.984959,32.317516,54.554783
-0.000000,-40.963837,32.347363,54.566101
0.000000,-40.928497,32.354187,54.542717
0.000000,-40.947849,32.362736,54.534233
0.000000,-40.964424,32.367107,54.595200
0.000000,-40.895737,32.381939,54.645672
0.000000,-40.735569,32.503738,54.713848
-0.000000,-40.674572,32.610344,54.648148
-0.000000,-40.710800,32.543591,54.565952
-0.000000,-40.666786,32.427883,54.444439
-0.000000,-40.609661,32.459351,54.378666
0.000000,-40.580570,32.535839,54.426533
-0.000000,-40.521248,32.597111,54.538776
0.000000,-40.526299,32.539635,54.553318
-0.000000,-40.544044,32.405884,54.550598
0.000000,-40.627552,32.256557,54.514046
-0.000000,-40.642315,32.187199,54.564987
-0.000000,-40.501225,32.092503,54.631050
-0.000000,-40.426491,31.993647,54.653198
0.000000,-40.378754,31.977705,54.704201
-0.000000,-40.393528,32.029163,54.796761
0.000000,-40.493896,32.070133,54.802246
-0.000000,-40.587513,32.045593,54.698540
0.000000,-40.555454,32.005119,54.636944
0.000000,-40.496864,31.979818,54.643818
0.000000,-40.430439,31.971523,54.764179
0.000000,-40.402561,31.932590,54.901299
0.000000,-40.321598,31.950541,54.996513
0.000000,-40.281197,31.930370,54.950443
0.000000,-40.302269,31.840837,54.905113
-0.000000,-40.264835,31.817072,54.960228
0.000000,-40.310738,31.880169,54.989094
0.000000,-40.409260,31.890339,54.823097
0.000000,-40.503933,31.818855,54.680534
-0.000000,-40.506149,31.782778,54.705326
-0.000000,-40.367985,31.861588,54.777580
-0.000000,-40.261700,32.007816,54.857353
