id,range,velocity,angle
30111,620.0,10312.5,-25.0
30112,620.0,10312.5,0.0
30113,620.0,10312.5,25.0
30114,620.0,10312.5,50.0
30120,620.0,11250.0,-50.0
30121,620.0,11250.0,-25.0
30122,620.0,11250.0,0.0
30123,620.0,11250.0,25.0
30124,620.0,11250.0,50.0
30130,620.0,12187.5,-50.0
30131,620.0,12187.5,-25.0
30132,620.0,12187.5,0.0
30133,620.0,12187.5,25.0
30134,620.0,12187.5,50.0
30140,620.0,13125.0,-50.0
30141,620.0,13125.0,-25.0
30142,620.0,13125.0,0.0
30143,620.0,13125.0,25.0
30144,620.0,13125.0,50.0
30150,620.0,14062.5,-50.0
30151,620.0,14062.5,-25.0
30152,620.0,14062.5,0.0
30153,620.0,14062.5,25.0
30154,620.0,14062.5,50.0
30160,620.0,15000.0,-50.0
30161,620.0,15000.0,-25.0
30162,620.0,15000.0,0.0
30163,620.0,15000.0,25.0
30164,620.0,15000.0,50.0
3100,640.0,0.0,-50.0
3101,640.0,0.0,-25.0
3102,640.0,0.0,0.0
3103,640.0,0.0,25.0
3104,640.0,0.0,50.0
3110,640.0,937.5,-50.0
3111,640.0,937.5,-25.0
3112,640.0,937.5,0.0
3113,640.0,937.5,25.0
3114,640.0,937.5,50.0
3120,640.0,1875.0,-50.0
3121,640.0,1875.0,-25.0
3122,640.0,1875.0,0.0
3123,640.0,1875.0,25.0
3124,640.0,1875.0,50.0
3130,640.0,2812.5,-50.0
3131,640.0,2812.5,-25.0
3132,640.0,2812.5,0.0
3133,640.0,2812.5,25.0
3134,640.0,2812.5,50.0
3140,640.0,3750.0,-50.0
3141,640.0,3750.0,-25.0
3142,640.0,3750.0,0.0
3143,640.0,3750.0,25.0
3144,640.0,3750.0,50.0
3150,640.0,4687.5,-50.0
3151,640.0,4687.5,-25.0
3152,640.0,4687.5,0.0
3153,640.0,4687.5,25.0
3154,640.0,4687.5,50.0
3160,640.0,5625.0,-50.0
3161,640.0,5625.0,-25.0
3162,640.0,5625.0,0.0
3163,640.0,5625.0,25.0
3164,640.0,5625.0,50.0
3170,640.0,6562.5,-50.0
3171,640.0,6562.5,-25.0
3172,640.0,6562.5,0.0
3173,640.0,6562.5,25.0
3174,640.0,6562.5,50.0
3180,640.0,7500.0,-50.0
3181,640.0,7500.0,-25.0
3182,640.0,7500.0,0.0
3183,640.0,7500.0,25.0
3184,640.0,7500.0,50.0
3190,640.0,8437.5,-50.0
3191,640.0,8437.5,-25.0
3192,640.0,8437.5,0.0
3193,640.0,8437.5,25.0
3194,640.0,8437.5,50.0
31100,640.0,9375.0,-50.0
31101,640.0,9375.0,-25.0
31102,640.0,9375.0,0.0
31103,640.0,9375.0,25.0
31104,640.0,9375.0,50.0
31110,640.0,10312.5,-50.0
31111,640.0,10312.5,-25.0
31112,640.0,10312.5,0.0
31113,640.0,10312.5,25.0
31114,640.0,10312.5,50.0
31120,640.0,11250.0,-50.0
31121,640.0,11250.0,-25.0
31122,640.0,11250.0,0.0
31123,640.0,11250.0,25.0
31124,640.0,11250.0,50.0
31130,640.0,12187.5,-50.0
31131,640.0,12187.5,-25.0
31132,640.0,12187.5,0.0
31133,640.0,12187.5,25.0
31134,640.0,12187.5,50.0
31140,640.0,13125.0,-50.0
31141,640.0,13125.0,-25.0
31142,640.0,13125.0,0.0
31143,640.0,13125.0,25.0
31144,640.0,13125.0,50.0
31150,640.0,14062.5,-50.0
31151,640.0,14062.5,-25.0
31152,640.0,14062.5,0.0
31153,640.0,14062.5,25.0
31154,640.0,14062.5,50.0
31160,640.0,15000.0,-50.0
31161,640.0,15000.0,-25.0
31162,640.0,15000.0,0.0
31163,640.0,15000.0,25.0
31164,640.0,15000.0,50.0
3200,660.0,0.0,-50.0
3201,660.0,0.0,-25.0
3202,660.0,0.0,0.0
3203,660.0,0.0,25.0
3204,660.0,0.0,50.0
3210,660.0,937.5,-50.0
3211,660.0,937.5,-25.0
3212,660.0,937.5,0.0
3213,660.0,937.5,25.0
3214,660.0,937.5,50.0
3220,660.0,1875.0,-50.0
3221,660.0,1875.0,-25.0
3222,660.0,1875.0,0.0
3223,660.0,1875.0,25.0
3224,660.0,1875.0,50.0
3230,660.0,2812.5,-50.0
3231,660.0,2812.5,-25.0
3232,660.0,2812.5,0.0
3233,660.0,2812.5,25.0
3234,660.0,2812.5,50.0
3240,660.0,3750.0,-50.0
3241,660.0,3750.0,-25.0
3242,660.0,3750.0,0.0
3243,660.0,3750.0,25.0
3244,660.0,3750.0,50.0
3250,660.0,4687.5,-50.0
3251,660.0,4687.5,-25.0
3252,660.0,4687.5,0.0
3253,660.0,4687.5,25.0
3254,660.0,4687.5,50.0
3260,660.0,5625.0,-50.0
3261,660.0,5625.0,-25.0
3262,660.0,5625.0,0.0
3263,660.0,5625.0,25.0
3264,660.0,5625.0,50.0
3270,660.0,6562.5,-50.0
3271,660.0,6562.5,-25.0
3272,660.0,6562.5,0.0
3273,660.0,6562.5,25.0
3274,660.0,6562.5,50.0
3280,660.0,7500.0,-50.0
3281,660.0,7500.0,-25.0
3282,660.0,7500.0,0.0
3283,660.0,7500.0,25.0
3284,660.0,7500.0,50.0
3290,660.0,8437.5,-50.0
3291,660.0,8437.5,-25.0
3292,660.0,8437.5,0.0
3293,660.0,8437.5,25.0
3294,660.0,8437.5,50.0
32100,660.0,9375.0,-50.0
32101,660.0,9375.0,-25.0
32102,660.0,9375.0,0.0
32103,660.0,9375.0,25.0
32104,660.0,9375.0,50.0
32110,660.0,10312.5,-50.0
32111,660.0,10312.5,-25.0
32112,660.0,10312.5,0.0
32113,660.0,10312.5,25.0
32114,660.0,10312.5,50.0
32120,660.0,11250.0,-50.0
32121,660.0,11250.0,-25.0
32122,660.0,11250.0,0.0
32123,660.0,11250.0,25.0
32124,660.0,11250.0,50.0
32130,660.0,12187.5,-50.0
32131,660.0,12187.5,-25.0
32132,660.0,12187.5,0.0
32133,660.0,12187.5,25.0
32134,660.0,12187.5,50.0
32140,660.0,13125.0,-50.0
32141,660.0,13125.0,-25.0
32142,660.0,13125.0,0.0
32143,660.0,13125.0,25.0
32144,660.0,13125.0,50.0
32150,660.0,14062.5,-50.0
32151,660.0,14062.5,-25.0
32152,660.0,14062.5,0.0
32153,660.0,14062.5,25.0
32154,660.0,14062.5,50.0
32160,660.0,15000.0,-50.0
32161,660.0,15000.0,-25.0
32162,660.0,15000.0,0.0
32163,660.0,15000.0,25.0
32164,660.0,15000.0,50.0
3300,680.0,0.0,-50.0
3301,680.0,0.0,-25.0
3302,680.0,0.0,0.0
3303,680.0,0.0,25.0
3304,680.0,0.0,50.0
3310,680.0,937.5,-50.0
3311,680.0,937.5,-25.0
3312,680.0,937.5,0.0
3313,680.0,937.5,25.0
3314,680.0,937.5,50.0
3320,680.0,1875.0,-50.0
3321,680.0,1875.0,-25.0
3322,680.0,1875.0,0.0
3323,680.0,1875.0,25.0
3324,680.0,1875.0,50.0
3330,680.0,2812.5,-50.0
3331,680.0,2812.5,-25.0
3332,680.0,2812.5,0.0
3333,680.0,2812.5,25.0
3334,680.0,2812.5,50.0
3340,680.0,3750.0,-50.0
3341,680.0,3750.0,-25.0
3342,680.0,3750.0,0.0
3343,680.0,3750.0,25.0
3344,680.0,3750.0,50.0
3350,680.0,4687.5,-50.0
3351,680.0,4687.5,-25.0
3352,680.0,4687.5,0.0
3353,680.0,4687.5,25.0
3354,680.0,4687.5,50.0
3360,680.0,5625.0,-50.0
3361,680.0,5625.0,-25.0
3362,680.0,5625.0,0.0
3363,680.0,5625.0,25.0
3364,680.0,5625.0,50.0
3370,680.0,6562.5,-50.0
3371,680.0,6562.5,-25.0
3372,680.0,6562.5,0.0
3373,680.0,6562.5,25.0
3374,680.0,6562.5,50.0
3380,680.0,7500.0,-50.0
3381,680.0,7500.0,-25.0
3382,680.0,7500.0,0.0
3383,680.0,7500.0,25.0
3384,680.0,7500.0,50.0
3390,680.0,8437.5,-50.0
3391,680.0,8437.5,-25.0
3392,680.0,8437.5,0.0
3393,680.0,8437.5,25.0
3394,680.0,8437.5,50.0
33100,680.0,9375.0,-50.0
33101,680.0,9375.0,-25.0
33102,680.0,9375.0,0.0
33103,680.0,9375.0,25.0
33104,680.0,9375.0,50.0
33110,680.0,10312.5,-50.0
33111,680.0,10312.5,-25.0
33112,680.0,10312.5,0.0
33113,680.0,10312.5,25.0
33114,680.0,10312.5,50.0
33120,680.0,11250.0,-50.0
33121,680.0,11250.0,-25.0
33122,680.0,11250.0,0.0
33123,680.0,11250.0,25.0
33124,680.0,11250.0,50.0
33130,680.0,12187.5,-50.0
33131,680.0,12187.5,-25.0
33132,680.0,12187.5,0.0
33133,680.0,12187.5,25.0
33134,680.0,12187.5,50.0
33140,680.0,13125.0,-50.0
33141,680.0,13125.0,-25.0
33142,680.0,13125.0,0.0
33143,680.0,13125.0,25.0
33144,680.0,13125.0,50.0
33150,680.0,14062.5,-50.0
33151,680.0,14062.5,-25.0
33152,680.0,14062.5,0.0
33153,680.0,14062.5,25.0
33154,680.0,14062.5,50.0
33160,680.0,15000.0,-50.0
33161,680.0,15000.0,-25.0
33162,680.0,15000.0,0.0
33163,680.0,15000.0,25.0
33164,680.0,15000.0,50.0
3400,700.0,0.0,-50.0
3401,700.0,0.0,-25.0
3402,700.0,0.0,0.0
3403,700.0,0.0,25.0
3404,700.0,0.0,50.0
3410,700.0,937.5,-50.0
3411,700.0,937.5,-25.0
3412,700.0,937.5,0.0
3413,700.0,937.5,25.0
3414,700.0,937.5,50.0
3420,700.0,1875.0,-50.0
3421,700.0,1875.0,-25.0
3422,700.0,1875.0,0.0
3423,700.0,1875.0,25.0
3424,700.0,1875.0,50.0
3430,700.0,2812.5,-50.0
3431,700.0,2812.5,-25.0
3432,700.0,2812.5,0.0
3433,700.0,2812.5,25.0
3434,700.0,2812.5,50.0
3440,700.0,3750.0,-50.0
3441,700.0,3750.0,-25.0
3442,700.0,3750.0,0.0
3443,700.0,3750.0,25.0
3444,700.0,3750.0,50.0
3450,700.0,4687.5,-50.0
3451,700.0,4687.5,-25.0
3452,700.0,4687.5,0.0
3453,700.0,4687.5,25.0
3454,700.0,4687.5,50.0
3460,700.0,5625.0,-50.0
3461,700.0,5625.0,-25.0
3462,700.0,5625.0,0.0
3463,700.0,5625.0,25.0
3464,700.0,5625.0,50.0
3470,700.0,6562.5,-50.0
3471,700.0,6562.5,-25.0
3472,700.0,6562.5,0.0
3473,700.0,6562.5,25.0
3474,700.0,6562.5,50.0
3480,700.0,7500.0,-50.0
3481,700.0,7500.0,-25.0
3482,700.0,7500.0,0.0
3483,700.0,7500.0,25.0
3484,700.0,7500.0,50.0
3490,700.0,8437.5,-50.0
3491,700.0,8437.5,-25.0
3492,700.0,8437.5,0.0
3493,700.0,8437.5,25.0
3494,700.0,8437.5,50.0
34100,700.0,9375.0,-50.0
34101,700.0,9375.0,-25.0
34102,700.0,9375.0,0.0
34103,700.0,9375.0,25.0
34104,700.0,9375.0,50.0
34110,700.0,10312.5,-50.0
34111,700.0,10312.5,-25.0
34112,700.0,10312.5,0.0
34113,700.0,10312.5,25.0
34114,700.0,10312.5,50.0
34120,700.0,11250.0,-50.0
34121,700.0,11250.0,-25.0
34122,700.0,11250.0,0.0
34123,700.0,11250.0,25.0
34124,700.0,11250.0,50.0
34130,700.0,12187.5,-50.0
34131,700.0,12187.5,-25.0
34132,700.0,12187.5,0.0
34133,700.0,12187.5,25.0
34134,700.0,12187.5,50.0
34140,700.0,13125.0,-50.0
34141,700.0,13125.0,-25.0
34142,700.0,13125.0,0.0
34143,700.0,13125.0,25.0
34144,700.0,13125.0,50.0
34150,700.0,14062.5,-50.0
34151,700.0,14062.5,-25.0
34152,700.0,14062.5,0.0
34153,700.0,14062.5,25.0
34154,700.0,14062.5,50.0
34160,700.0,15000.0,-50.0
34161,700.0,15000.0,-25.0
34162,700.0,15000.0,0.0
34163,700.0,15000.0,25.0
34164,700.0,15000.0,50.0
